category,difficulty,question,option1,option2,option3,option4,correctIndex,gameType,tags,active
Sports,medium,(enigma_pulse) Sports medium question 46: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 47: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 48: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 49: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 50: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,hard,(enigma_pulse) Sports hard question 1: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 2: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 3: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 4: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 5: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 6: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 7: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 8: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 9: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 10: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 11: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 12: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 13: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 14: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 15: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 16: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 17: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 18: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 19: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 20: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 21: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 22: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 23: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 24: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 25: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 26: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 27: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 28: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 29: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 30: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 31: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 32: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 33: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 34: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 35: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 36: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 37: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 38: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 39: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 40: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 41: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 42: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 43: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 44: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 45: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 46: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 47: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 48: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 49: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;hard,true
Sports,hard,(enigma_pulse) Sports hard question 50: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;hard,true
